CENI - BURKINA FASO;
ELECTIONS COUPLEES PRESIDENTIELLE/LEGISLATIVES DU 11/10/2015;
STATISTIQUES DES BUREAUX DE VOTES PAR COMMUNES \ ARRONDISSEMENTS;
LISTE DEFINITIVE;
CENI 09/09/2015;
REGION;BOUCLE DU MOUHOUN;
PROVINCE;BALE;
COMMUNE;
BAGASSI;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
ASSIO;ASSIO II\ECOLE;Bureau de vote 1; 348;
NORKAMA;BERGE\CPAF;Bureau de vote 1; 44;
NORKAMA;NORKAMA\EPP;Bureau de vote 1; 191;
OUO;DIBI\EPP;Bureau de vote 1; 209;
OUO;HÂ\CPAF;Bureau de vote 1; 41;
OUO;OUO\EPP;Bureau de vote 1; 438;
OUO;OUO\EPP;Bureau de vote 2; 489;
PAMBIE-SOKOURA;KASSITE\CPAF;Bureau de vote 1; 74;
PAMBIE-SOKOURA;PAMBIE AVIONSSO\CPAF;Bureau de vote 1; 175;
PAMBIE-SOKOURA;PAMBIE-SOKOURA\EPP;Bureau de vote 1; 260;
PAMBIE-SOKOURA;SIRAKORO\CPAF;Bureau de vote 1; 209;
POIKORO;DAGNINIKOROSSO\CPAF;Bureau de vote 1; 86;
POIKORO;POIKORO\EPP;Bureau de vote 1; 339;
SAFIA;OMI\EPP;Bureau de vote 1; 160;
SAFIA;SAFIA\EPP;Bureau de vote 1; 369;
SASSAMBA;SASSAMBA\EPP;Bureau de vote 1; 195;
SIEKORO;DADIBOKO\ECOLE;Bureau de vote 1; 58;
SIEKORO;SIEKORO\EPP;Bureau de vote 1; 199;
SIRAKORO;SIRAKORO\EPP;Bureau de vote 1; 212;
SOKOURANI;SOKOURANI\EPP;Bureau de vote 1; 198;
SOUCIE;FAMAKO\ECOLE;Bureau de vote 1; 33;
SOUCIE;GOUELE\CPAF;Bureau de vote 1; 133;
SOUCIE;KPESSEKO\CPAF;Bureau de vote 1; 34;
SOUCIE;SOUCIE\EPP;Bureau de vote 1; 183;
TOUKORO;TOUKORO\CPAF;Bureau de vote 1; 196;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 8 545;
 53;
CENI/ Liste definitive 11/10/2015;61;
REGION;CASCADES;
PROVINCE;COMOE;
COMMUNE;
SIDERADOUGOU;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BADE;ECOLE\BADE;Bureau de vote 1; 351;
BANAGOUBOU;MAGASIN\BANAGOUBOU;Bureau de vote 1; 225;
BANAKORO;ECOLE\BANAKORO;Bureau de vote 1; 368;
BATE;ECOLE\BATE;Bureau de vote 1; 368;
BOBOROLA;ECOLE\BOBOROLA;Bureau de vote 1; 311;
BOGOTE;ECOLE\BOGOTE;Bureau de vote 1; 350;
BOSSIE;ECOLE\BOSSIE;Bureau de vote 1; 405;
DALAMBA;DALAMBA\ECOLE;Bureau de vote 1; 157;
DALAMBA II;DALAMBA II\ECOLE;Bureau de vote 1; 155;
DANDOUGOU;DANDOUGOU\ECOLE;Bureau de vote 1; 497;
DEGUE-DEGUE;DEGUE-DEGUE\ECOLE;Bureau de vote 1; 446;
DEGUE-DEGUE;DEGUE-DEGUE\ECOLE;Bureau de vote 2; 146;
DEREGOUE I;ECOLE\BOBOROLA;Bureau de vote 1; 305;
DEREGOUE I;ECOLE\DEREGOUE;Bureau de vote 1; 449;
DEREGOUE I;ECOLE\DEREGOUE;Bureau de vote 2; 369;
DEREGOUE I;ECOLE\WOBAGA;Bureau de vote 1; 299;
DEREGOUE II;FARABA\ECOLE;Bureau de vote 1; 282;
DEREGOUE II;TOMORA\ECOLE;Bureau de vote 1; 327;
DIALAKORO;ECOLE\DIALAKORO;Bureau de vote 1; 309;
DIALAKORO;ECOLE\SODINGUE;Bureau de vote 1; 344;
DIERISSO;HANGAR\DIERISSO;Bureau de vote 1; 168;
DJANGA;ECOLE\DJANGA;Bureau de vote 1; 234;
DJASSA;ECOLE\DJASSA;Bureau de vote 1; 103;
DOGOMA;DOGOMA\ECOLE;Bureau de vote 1; 334;
DOGOMA;ECOLE\SAMPOBIEN;Bureau de vote 1; 453;
DOGOMA;ECOLE\SAMPOBIEN;Bureau de vote 2; 292;
DONFARA;DONFARA\HANGAR;Bureau de vote 1; 163;
DOUTIE;ECOLE\DOUTIE;Bureau de vote 1; 399;
FARADJAN;ECOLE\FARADJAN;Bureau de vote 1; 470;
FARADJAN;SOUROUKOUTOMO\ECOLE;Bureau de vote 1; 202;
FOUGANGOUE;ECOLE\FOUGANGOUE;Bureau de vote 1; 202;
GOUANDOUGOU;ECOLE;Bureau de vote 1; 509;
GOUANDOUGOU;ECOLE\OUANDOUGOU;Bureau de vote 1; 214;
GOUANDOUGOU;ECOLE\OURATENGA;Bureau de vote 1; 289;
GOUIN-GOUIN;ECOLE\GOUIN-GOUIN;Bureau de vote 1; 254;
KADIO;ECOLE\KADIO;Bureau de vote 1; 186;
KAPONGOUAN;ECOLE\KAPONGOUA;Bureau de vote 1; 222;
KASSANDE;ECOLE\KASSANDE;Bureau de vote 1; 374;
KASSANDE;SANAKO\MAGASIN;Bureau de vote 1; 248;
KOGOUE;ECOLE\KOGOUE;Bureau de vote 1; 180;
KOKANKO;ECOLE\KOKANKO;Bureau de vote 1; 449;
KONKAN;ECOLE\KONKAN;Bureau de vote 1; 212;
KOTOU;ECOLE\KOTOU;Bureau de vote 1; 242;
KOTOUGOUNI;ECOLE\KOTOUGOUNI;Bureau de vote 1; 207;
KOUENDI;DAGNINI\ECOLE;Bureau de vote 1; 350;
KOUENDI;DAGNINI\ECOLE BROUTOU;Bureau de vote 1; 179;
KOUENDI;ECOLE\KOUENDI;Bureau de vote 1; 465;
KOUENDI;GARTOUBA\ECOLE;Bureau de vote 1; 378;
KOUENDI;TARGOGO\ECOLE;Bureau de vote 1; 96;
KOUENDI;TASSIE\ECOLE;Bureau de vote 1; 125;
KOUERE;ECOLE\KOUERE;Bureau de vote 1; 459;
KOUERE;ECOLE\KOUERE;Bureau de vote 2; 321;
KOUROUGOUE;KOUROUGOUE\ECOLE;Bureau de vote 1; 214;
MANIFELE;MANIFELE;Bureau de vote 1; 234;
NOUMOUSSO;ECOLE\NOUMOUSSO;Bureau de vote 1; 273;
PIMA;ECOLE\PIMA;Bureau de vote 1; 231;
SAGANAKO;SAGANAKO\ECOLE;Bureau de vote 1; 304;
SIDERADOUGOU;ECOLE SIDERA I\ECOLE SEDERADOUGOU;Bureau de vote 1; 419;
CENI/ Liste definitive 11/10/2015;62;
SIDERADOUGOU;ECOLE SIDERA I\ECOLE SEDERADOUGOU;Bureau de vote 2; 440;
SIDERADOUGOU;ECOLE SIDERA I\ECOLE SEDERADOUGOU;Bureau de vote 3; 450;
SIDERADOUGOU;ECOLE SIDERA I\ECOLE SEDERADOUGOU;Bureau de vote 4; 485;
SIDERADOUGOU;ECOLE SIDERA I\ECOLE SEDERADOUGOU;Bureau de vote 5; 277;
SIDERADOUGOU;KOBA\MAGASIN;Bureau de vote 1; 154;
TANGA;ECOLE\TANGA;Bureau de vote 1; 165;
TIEFINDOUGOU;ECOLE\TIEFINDOUGOU;Bureau de vote 1; 112;
TOMODJAN;ECOLE\TOMODJAN;Bureau de vote 1; 157;
WOYO;WOYO\ECOLE;Bureau de vote 1; 276;
YADE;ECOLE\YADE;Bureau de vote 1; 430;
ZANGAZOLI;ECOLE\ZANGAZOLI;Bureau de vote 1; 400;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 20 463;
 69;
CENI/ Liste definitive 11/10/2015;63;
REGION;CASCADES;
PROVINCE;COMOE;
COMMUNE;
SOUBAKANIEDOUGOU;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BADARA;ECOLE;Bureau de vote 1; 153;
DAMANA;DAMANA\ECOLE;Bureau de vote 1; 589;
DOUGOUDIOULAMA;DOUGOUDIOULAMA\ECOLE;Bureau de vote 1; 177;
FORNOFESSO;FORNOFESSO\ECOLE;Bureau de vote 1; 200;
GOUERA;ECOLE;Bureau de vote 1; 468;
GOUERA;ECOLE;Bureau de vote 2; 153;
GOUINDOUGOUBA;DABLASSO\ECOLE;Bureau de vote 1; 247;
GOUINDOUGOUBA;ECOLE CENTRE;Bureau de vote 1; 402;
GOUINDOUGOUNI;ECOLE;Bureau de vote 1; 490;
GOUINDOUGOUNI;ECOLE;Bureau de vote 2; 104;
GOUINDOUGOUNI;SERIBABOUGOU\ECOLE;Bureau de vote 1; 333;
KATIERLA;ECOLE CEBNF;Bureau de vote 1; 334;
LETIEFESSO;LETIEFESSO\CFJA;Bureau de vote 1; 482;
LETIEFESSO;LETIEFESSO\CFJA;Bureau de vote 2; 179;
MAMBIRE;MAMBIRE\ECOLE;Bureau de vote 1; 188;
NAFONA;BRAMAVOGO\MAGASIN;Bureau de vote 1; 146;
NAFONA;CFJA;Bureau de vote 1; 329;
PANGA;PANGA\ECOLE;Bureau de vote 1; 466;
PANGA;PANGA\ECOLE;Bureau de vote 2; 314;
SOUBAKANIEDOUGOU;BAGNAGARA\ECOLE;Bureau de vote 1; 331;
SOUBAKANIEDOUGOU;ECOLE\ECOLE GNAMIADOUGOU;Bureau de vote 1; 327;
SOUBAKANIEDOUGOU;ECOLE BOUGAMA;Bureau de vote 1; 471;
SOUBAKANIEDOUGOU;ECOLE BOUGAMA;Bureau de vote 2; 471;
SOUBAKANIEDOUGOU;ECOLE BOUGAMA;Bureau de vote 3; 473;
SOUBAKANIEDOUGOU;ECOLE CENTRE;Bureau de vote 1; 469;
SOUBAKANIEDOUGOU;ECOLE CENTRE;Bureau de vote 2; 473;
SOUBAKANIEDOUGOU;ECOLE CENTRE;Bureau de vote 3; 573;
SOUBAKANIEDOUGOU;ECOLE TELEDOUGOU;Bureau de vote 1; 286;
SOUBAKANIEDOUGOU;SOUBAKANIEDOUGOU\ECOLE;Bureau de vote 1; 189;
ZIEDOUGOU;ECOLE;Bureau de vote 1; 428;
ZIEDOUGOU;NIANTIORSO\MAGASIN CVD DE NIANTIORSO;Bureau de vote 1; 299;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 10 544;
 31;
CENI/ Liste definitive 11/10/2015;64;
REGION;CASCADES;
PROVINCE;COMOE;
COMMUNE;
TIEFORA;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BAMAKO;CFJA;Bureau de vote 1; 303;
BAMAKO;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 172;
BITON;BOWO\HANGAR;Bureau de vote 1; 188;
BITON;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 178;
BONDOROLA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 274;
BOULON;BADARA\ECOLE;Bureau de vote 1; 151;
BOULON;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 367;
BOULON;KOMARA\ECOLE;Bureau de vote 1; 158;
BOUSSANRA I;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 168;
BOUSSANRA II;BOUNOUBA\ECOLE;Bureau de vote 1; 137;
BOUSSANRA II;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 212;
BOUSSANRA II;FRIGARA\ECOLE;Bureau de vote 1; 120;
BOUSSANRA II;GBADIE\ECOLE;Bureau de vote 1; 242;
BOUSSANRA II;KOFINA\CEG;Bureau de vote 1; 59;
BOUSSANRA II;NANLAKOUE\ECOLE;Bureau de vote 1; 98;
BOUSSANRA II;SIEGNOU\ECOLE;Bureau de vote 1; 139;
BOUSSANRA II;YABLE\ECOLE;Bureau de vote 1; 110;
DJANDORO;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 542;
DRAMANDOUGOU;DJENEDJAN\ECOLE;Bureau de vote 1; 107;
DRAMANDOUGOU;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 222;
FANDIORA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 138;
FANDIORA;GNAKAGBAN\HANGAR;Bureau de vote 1; 299;
FANDIORA;SIKANADJO\ECOLE;Bureau de vote 1; 242;
FANDIORA;SITE D'OR DRAMANDOUGOU1\HANGAR;Bureau de vote 1; 342;
FANDIORA;SITE D'OR SOMICA\HANGAR;Bureau de vote 1; 308;
FANDIORA;SITE D'OR WUO-NE\HANGAR;Bureau de vote 1; 175;
HOUETIARA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 216;
HOUETIARA;KAPOFARA\ECOLE;Bureau de vote 1; 167;
HOUETIARA;NAPINKARA\ECOLE;Bureau de vote 1; 134;
KANGOUNABA;ECOLE PRIMAIRE;Bureau de vote 1; 228;
KANGOUNABA;KANGOUNNABA\ECOLE;Bureau de vote 1; 201;
KANGOUNADENI;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 403;
KANGOUNADENI;KANGOUNADENI\ECOLE;Bureau de vote 1; 143;
LABOLA FOUKARA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 172;
LABOLA KASSIANRA;LABOLA KASSIANRA\ECOLE;Bureau de vote 1; 125;
LABOLA KASSIANRA;SITE D'OR\HANGAR;Bureau de vote 1; 286;
LABOLA KOUMOUSSANRA;LABOLA KOUMOUSSANRA\ECOLE;Bureau de vote 1; 194;
LABOLA NAMBALFO;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 181;
LABOLA NAMBALFO;GNINGBANA\HANGAR;Bureau de vote 1; 83;
LABOLA SANKRALA;SANKRALA\ECOLE;Bureau de vote 1; 227;
LIBORA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 262;
LOUBORA;LOUBORA\HANGAR3;Bureau de vote 1; 73;
MOUSSOUMOUROU;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 422;
MOUSSOUMOUROU;PRIFONA\ECOLE;Bureau de vote 1; 218;
MOUSSOUMOUROU;SAHALAKOUE\HANGAR;Bureau de vote 1; 101;
NADRIFA;NADRIFA\HANGAR;Bureau de vote 1; 98;
NANIAGARA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 208;
NANIAGARA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 2; 302;
NANIAGARA;TASSEGBAN\ECOLE;Bureau de vote 1; 148;
SAKORA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 206;
SAKORA;SAKORA\ECOLE;Bureau de vote 1; 258;
SANGORA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 205;
SANGORA;N'DARGBAN\HANGAR;Bureau de vote 1; 132;
SANKARA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 249;
SANKARA;SANKARA 2\ECOLE;Bureau de vote 1; 156;
SANKARA;WANIKATA\ECOLE;Bureau de vote 1; 98;
SATERNA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 189;
SATERNA;SATERNA 2\HANGAR;Bureau de vote 1; 95;
CENI/ Liste definitive 11/10/2015;65;
SATERNA;SATERNA 3\HANGAR;Bureau de vote 1; 68;
SIKANE;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 156;
SOKOURA;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 209;
SOUNOUGOU;BOFOBOSSO\ECOLE;Bureau de vote 1; 157;
SOUNOUGOU;ECOLE\ECOLE PRIMAIRE;Bureau de vote 1; 273;
SOUNOUGOU;SOUNOUGOU\MAGASIN;Bureau de vote 1; 161;
TIEFORA;ECOLE\ECOLE CENTRE A;Bureau de vote 1; 416;
TIEFORA;ECOLE\ECOLE CENTRE A;Bureau de vote 2; 477;
TIEFORA;ECOLE\ECOLE CENTRE A;Bureau de vote 3; 118;
TIEFORA;FENAYE\ECOLE;Bureau de vote 1; 81;
TIEFORA;KASSIDE\ECOLE;Bureau de vote 1; 312;
TIEFORA;NATIERA\ECOLE;Bureau de vote 1; 234;
TIEFORA;PONT.MAURICE\HANGAR;Bureau de vote 1; 126;
TIEFORA;SANWOUNOU\HAGAR;Bureau de vote 1; 80;
TIEFORA;SITE D'OR NATIERA\HANGAR;Bureau de vote 1; 320;
TIEFORA;TIEFORA 2\ECOLE;Bureau de vote 1; 195;
TIEFORA;TIEFORA 3\ECOLE;Bureau de vote 1; 118;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 15 132;
 75;
 501;
Nombre de bureaux de la province;Nombre d'inscrits de la province; 147 149;
CENI/ Liste definitive 11/10/2015;66;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
DAKORO;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
DAKORO;CEBNF;Bureau de vote 1; 368;
DAKORO;ECOLE CENTRE;Bureau de vote 1; 273;
DAKORO;GNAGOLOSSO\ECOLE;Bureau de vote 1; 182;
DAKORO;KANIELLEGUE\ECOLE COMPLEXE;Bureau de vote 1; 102;
DAKORO;KOLLOH\ECOLE;Bureau de vote 1; 563;
DAKORO;MASSADJAN\MAGASIN SOFITEX;Bureau de vote 1; 157;
DAKORO;SINFESSO\EX.COMMISSARIAT;Bureau de vote 1; 421;
DAKORO;TAMASSARI\HANGAR;Bureau de vote 1; 145;
DAKORO;ZANFESSO\MAGASIN;Bureau de vote 1; 263;
DAKORO;ZEFONFESSO ECOLE SATELLITE\ECOLE SATELLITE;Bureau de vote 1; 543;
DJERISSO;DJERISSO\ECOLE;Bureau de vote 1; 376;
KASSEGUERA;BEYEDOUGOU\ECOLE;Bureau de vote 1; 233;
KASSEGUERA;KABLE VOGO\HANGAR;Bureau de vote 1; 158;
KASSEGUERA;KAGOGORA\HANGAR;Bureau de vote 1; 126;
KASSEGUERA;KASSEGUERA\ECOLE;Bureau de vote 1; 309;
KASSEGUERA;NADERA 1\ECOLE;Bureau de vote 1; 266;
KASSEGUERA;NADERA 2\HANGAR;Bureau de vote 1; 331;
LOMAGARA;LOMAGARA\ECOLE;Bureau de vote 1; 327;
MOADOUGOU;FOLOURA HANGAR\ECOLE;Bureau de vote 1; 123;
MOADOUGOU;MOADOUGOU\ECOLE;Bureau de vote 1; 431;
MOADOUGOU;NAGOLOFESSO\HANGAR;Bureau de vote 1; 142;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 5 839;
 21;
CENI/ Liste definitive 11/10/2015;67;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
DOUNA;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
DOUNA;ECOLE A;Bureau de vote 1; 401;
DOUNA;ECOLE A;Bureau de vote 2; 451;
DOUNA;LYCEE;Bureau de vote 1; 429;
DOUNA;MAISON DES JEUNES;Bureau de vote 1; 470;
GOLONA;GOLONA\ECOLE;Bureau de vote 1; 283;
HALANA;HALANA\MAGASIN SOCOPAD;Bureau de vote 1; 145;
KOUENA;KOUROUKAN\HANGAR;Bureau de vote 1; 25;
MANENA;DJORONA\ECOLE;Bureau de vote 1; 114;
MANENA;MANENA\ECOLE C;Bureau de vote 1; 333;
MONSONA;MAISON DE LA FEMME;Bureau de vote 1; 307;
NIOFILA;CPAF;Bureau de vote 1; 287;
NIOFILA;ECOLE;Bureau de vote 1; 388;
SABARIBOUGOU;ECOLE;Bureau de vote 1; 161;
TASSONA;ECOLE;Bureau de vote 1; 149;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 3 943;
 14;
CENI/ Liste definitive 11/10/2015;68;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
KANKALABA;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BOUGOULA;BOUGOULA\ECOLE;Bureau de vote 1; 464;
BOUGOULA;DOUFEGUE\ECOLE;Bureau de vote 1; 146;
DAGBAN;DAGBAN\ECOLE;Bureau de vote 1; 330;
DAGBAN;NALERE\ECOLE;Bureau de vote 1; 107;
DAGBAN;NAPINDOUGOU\ECOLE;Bureau de vote 1; 77;
DIONSO;DIONSO\ECOLE;Bureau de vote 1; 143;
DIONSO;MAGASIN GV;Bureau de vote 1; 120;
FASSALADOUGOU;FASSALADOUGOU\HANGAR;Bureau de vote 1; 99;
KANIAGARA;ECOLE;Bureau de vote 1; 326;
KANKALABA;ECOLE;Bureau de vote 1; 489;
KANKALABA;GWASSA\HANGAR;Bureau de vote 1; 151;
KOLASSO;DJIDARA\MAGASIN;Bureau de vote 1; 119;
KOLASSO;ECOLE;Bureau de vote 1; 322;
NIANTONO;ECOLE;Bureau de vote 1; 302;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 3 195;
 14;
CENI/ Liste definitive 11/10/2015;69;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
LOUMANA;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BAGUERA;ALLAKASSON\MAGASIN CPAF;Bureau de vote 1; 179;
BAGUERA;DIOULASSO\CPAF;Bureau de vote 1; 288;
BAGUERA;ECOLE;Bureau de vote 1; 452;
BAGUERA;ECOLE;Bureau de vote 2; 285;
BAGUERA;ITOLO ECOLE;Bureau de vote 1; 252;
BAGUERA;KAFIGUERA\ECOLE;Bureau de vote 1; 276;
BAGUERA;SOUKOURABA\ECOLE;Bureau de vote 1; 99;
BLEDOUGOU;ECOLE;Bureau de vote 1; 171;
CISSEGUE;ECOLE;Bureau de vote 1; 377;
CISSEGUE;NGOLO VOGO\ECOLE;Bureau de vote 1; 175;
FANIAGARA;HANGAR;Bureau de vote 1; 66;
FAON;ECOLE;Bureau de vote 1; 130;
FAON;YOGO\HANGAR;Bureau de vote 1; 67;
KAFINA;KAFINA\ECOLE;Bureau de vote 1; 445;
KAFINA;TOMOKORO\HANGAR;Bureau de vote 1; 191;
KANGOURA;ECOLE;Bureau de vote 1; 519;
KANGOURA;KOGODJAN\ECOLE;Bureau de vote 1; 223;
KANGOURA;KOKOMA\MAGASIN GPC;Bureau de vote 1; 288;
KANGOURA;SOMADOUGOUDJAN\ECOLE;Bureau de vote 1; 155;
KINKINKAN;ECOLE;Bureau de vote 1; 165;
KOKO;MAGASIN GPC;Bureau de vote 1; 139;
LERA;ECOLE;Bureau de vote 1; 268;
LOUKOUARA;ECOLE;Bureau de vote 1; 110;
LOUMANA;CEG;Bureau de vote 1; 485;
LOUMANA;ECOLE A;Bureau de vote 1; 555;
LOUMANA;KOKORA\ECOLE;Bureau de vote 1; 235;
NEGUENI;ECOLE;Bureau de vote 1; 316;
NIANSOGONI;ECOLE;Bureau de vote 1; 399;
NOUSSOUN;ECOLE;Bureau de vote 1; 228;
OUAHIRMABOUGOU;MOURAGA\ECOLE;Bureau de vote 1; 156;
OUAHIRMABOUGOU;ZEGUEDOUGOU\ECOLE;Bureau de vote 1; 399;
OUTOUROU;ECOLE;Bureau de vote 1; 259;
SOURANI;MAGASIN GPC;Bureau de vote 1; 91;
TAMASSARI;ECOLE;Bureau de vote 1; 254;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 8 697;
 34;
CENI/ Liste definitive 11/10/2015;70;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
NIANKORODOUGOU;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BASSOUNGORO;BASSOUNGORO\ECOLE;Bureau de vote 1; 315;
BAVIGUE-KA;MAGASIN GPC;Bureau de vote 1; 266;
BAVIGUE-KA;VOUMBELE\MAGASIN GPC;Bureau de vote 1; 269;
BELKA;HANGAR\MARCHE COTON;Bureau de vote 1; 161;
BLESSO;MAGASIN GPC;Bureau de vote 1; 228;
BOZOGO;ECOLE;Bureau de vote 1; 387;
BOZOGO;MAGASIN GPC;Bureau de vote 1; 112;
DJONDOUGOU;DJONDOUGOU\ECOLE;Bureau de vote 1; 353;
FOURKOURA;CFJA;Bureau de vote 1; 518;
FOURKOURA;FOURKOURA\ECOLE;Bureau de vote 1; 512;
GNASSOUMABOUGOU;GNASSOUMABOUGOU\ECOLE;Bureau de vote 1; 300;
KAGBOGORA;ALI N'GOLO VOGO\MARCHE COTON;Bureau de vote 1; 138;
KAGBOGORA;KAGBOGORA\ECOLE;Bureau de vote 1; 210;
KAGBOGORA;MASSASSO\ECOLE;Bureau de vote 1; 190;
KATOULO;KATOULO\ECOLE;Bureau de vote 1; 296;
KAWOLO;GNABIEN VOGO\ECOLE;Bureau de vote 1; 178;
KAWOLO;GNADIO VOGO\HANGAR;Bureau de vote 1; 163;
KAWOLO;KAWOLO\ECOLE;Bureau de vote 1; 443;
KAWOLO;NIEGNOZANGA VOGO\MAGASIN GPC;Bureau de vote 1; 164;
NADJENGOALA;ECOLE;Bureau de vote 1; 464;
NADJENGOALA;GNIANLI ISSA VOGO\HANGAR;Bureau de vote 1; 158;
NAGOLO;NAGOLO\ECOLE;Bureau de vote 1; 262;
NAGUELEDOUGOU;NAGUELEDOUGOU\ECOLE;Bureau de vote 1; 366;
NERFINDOUGOU;KAFIENE-VOGO\MAGASIN GPC;Bureau de vote 1; 554;
NERFINDOUGOU;NERFINDOUGOU\ECOLE;Bureau de vote 1; 300;
NIANKORODOUGOU;CEG;Bureau de vote 1; 393;
NIANKORODOUGOU;CEG;Bureau de vote 2; 305;
NIANKORODOUGOU;ECOLE;Bureau de vote 1; 415;
NIANKORODOUGOU;ECOLE;Bureau de vote 2; 446;
SALENTENE;ECOLE;Bureau de vote 1; 343;
TAGOUASSONI;BRAMA VOGO\HANGAR MARCHE COTON;Bureau de vote 1; 153;
TAGOUASSONI;TAGOUASSONI\ECOLE;Bureau de vote 1; 474;
WOULAKA;WOULAKA\ECOLE;Bureau de vote 1; 272;
ZANGOUKA;ZANGOUKA\HANGAR MARCHE COTON;Bureau de vote 1; 200;
ZEGNEDOUGOU;ZEGNEDOUGOU\ECOLE;Bureau de vote 1; 442;
ZEGNEDOUGOU;ZEGNEDOUGOU\ECOLE;Bureau de vote 2; 510;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 11 260;
 36;
CENI/ Liste definitive 11/10/2015;71;
REGION;CASCADES;
PROVINCE;LERABA;
COMMUNE;
OUELENI;
Secteur/Village;Bureau de vote;
Inscrits;
Emplacement;
BEBOUGOU;CPAF;Bureau de vote 1; 187;
BOTOGO;ECOLE;Bureau de vote 1; 216;
FITIGUIDIASSA;FITIGUIDJASSA\ECOLE;Bureau de vote 1; 121;
FOLONI;CPAF;Bureau de vote 1; 245;
GORONGO;MAGASIN SOFITEX;Bureau de vote 1; 191;
KAMIDOUGOU;KAMIDOUGOU\HANGAR MARCHE COTON;Bureau de vote 1; 134;
KINGA;TOGOBA\MARCHE COTON;Bureau de vote 1; 155;
KOBADAH;ECOLE;Bureau de vote 1; 174;
KOBADAH;KOBADAH\HANGAR;Bureau de vote 1; 183;
NAMBOUENA;CPAF;Bureau de vote 1; 168;
OUELENI;LOBOGO\HANGAR;Bureau de vote 1; 98;
OUELENI;MAGASIN INTRANT PNGT;Bureau de vote 1; 324;
OUELENI;OUELENI\CPAF;Bureau de vote 1; 183;
OUELENI;TAGNINIDJASSA\HANGAR;Bureau de vote 1; 79;
OUTILA;CPAF;Bureau de vote 1; 348;
OUTILA;GOUANABOUGOU\MAGASIN CPAF;Bureau de vote 1; 162;
PELIGNAN;BRAMA DJASSA\MAGASIN CPAF;Bureau de vote 1; 74;
PELIGNAN;ECOLE;Bureau de vote 1; 162;
SARKANDIALA;CRPA;Bureau de vote 1; 473;
SARKANDIALA;SARKANDIALA\ECOLE;Bureau de vote 1; 35;
SELE;ECOLE;Bureau de vote 1; 109;
SOUNTOURKOU;ECOLE;Bureau de vote 1; 207;
TENA;KOLANA\HANGAR MARCHE COTON;Bureau de vote 1; 82;
TENA;TENA\ECOLE;Bureau de vote 1; 244;
TENA;TINOU HANGAR COTON\HANGAR COTON;Bureau de vote 1; 90;
TENA;ZANGLENOU\HANGAR COTON;Bureau de vote 1; 96;
TIONGO;CPAF;Bureau de vote 1; 261;
Nombre de bureaux de la commune;Nombre d'inscrits de la commune; 4 801;
 27;
CENI/ Liste definitive 11/10/2015;72;
